Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
31-10-2017 16:48:11;0;Salvador;1;----;Garrafa de agua;----;----;-55.43;94.57;-100.00;-100.00;0;1;0;1;103;171.41
31-10-2017 16:48:12;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;83.42;-100.00;-80.00;0;1;1;2;103;171.08
31-10-2017 16:48:15;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;62.88;-100.00;-80.54;0;2;1;3;106;167.76
31-10-2017 16:48:18;0;Salvador;1;17;Agriao, cru;0;----;91.91;64.79;-100.00;-98.64;1;2;1;4;116;164.77
31-10-2017 16:48:22;0;Salvador;1;----;Garrafa de agua;----;----;72.99;95.87;-100.00;-100.00;1;2;1;4;116;160.90
31-10-2017 16:48:22;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;84.82;-100.00;-80.00;1;2;2;5;116;160.57
31-10-2017 16:48:26;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;70.12;-100.00;-74.70;1;3;2;6;119;156.82
31-10-2017 16:48:26;0;Salvador;1;----;Garrafa de agua;----;----;89.97;100.00;-100.00;-94.73;1;3;2;6;119;156.77
31-10-2017 16:48:31;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;78.08;-100.00;-90.00;1;4;2;7;122;151.48
31-10-2017 16:48:31;0;Salvador;1;17;Agriao, cru;0;----;99.88;87.96;-100.00;-100.00;2;4;2;8;132;151.44
31-10-2017 16:48:32;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;77.34;-100.00;-80.00;2;4;3;9;132;150.50
31-10-2017 16:48:34;0;Salvador;1;----;Garrafa de agua;----;----;89.16;100.00;-100.00;-100.00;2;4;3;9;132;149.10
31-10-2017 16:48:36;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;88.54;-100.00;-90.00;2;5;3;10;135;146.66
31-10-2017 16:48:36;0;Salvador;1;17;Agriao, cru;0;----;99.95;98.48;-100.00;-100.00;3;5;3;11;145;146.58
31-10-2017 16:48:36;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;88.30;-100.00;-80.00;3;5;4;12;145;146.26
31-10-2017 16:48:37;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;78.25;-100.00;-60.05;3;5;5;13;145;146.18
31-10-2017 16:48:39;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;64.39;-100.00;-53.91;3;6;5;14;148;144.17
31-10-2017 16:48:40;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;50.41;-100.00;-37.88;3;6;6;15;148;142.87
31-10-2017 16:48:42;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;35.36;-100.00;-32.93;3;7;6;16;151;141.04
31-10-2017 16:48:42;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;25.04;-100.00;-13.25;3;7;7;17;151;140.51
31-10-2017 16:48:43;0;Salvador;1;22;Batata, baroa, crua;0;----;99.65;34.70;-100.00;-23.60;4;7;7;18;161;139.93
31-10-2017 16:48:45;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;23.32;-100.00;-14.98;4;8;7;19;164;137.63
31-10-2017 16:48:45;0;Salvador;1;22;Batata, baroa, crua;0;----;99.94;33.26;-100.00;-25.04;5;8;7;20;174;137.53
31-10-2017 16:48:58;0;Salvador;1;----;Garrafa de agua;----;----;-100.00;-20.88;-100.00;-59.18;5;8;7;20;174;124.51
31-10-2017 16:48:58;0;Salvador;1;----;Garrafa de agua;----;----;-100.00;19.03;-100.00;-79.27;5;8;7;20;174;124.36
31-10-2017 16:49:02;0;Salvador;1;17;Agriao, cru;0;----;-100.00;24.11;-100.00;-94.19;6;8;7;21;184;120.41
31-10-2017 16:49:03;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;13.88;-100.00;-74.42;6;8;8;22;184;120.03
31-10-2017 16:49:03;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;3.54;-100.00;-64.75;6;9;8;23;187;119.46
31-10-2017 16:49:06;0;Salvador;1;17;Agriao, cru;0;----;48.57;-7.89;-100.00;-76.18;7;9;8;24;197;117.08
31-10-2017 16:49:06;0;Salvador;1;25;Batata, inglesa, cozida;1;----;38.47;-37.99;-100.00;-66.28;7;10;8;25;200;116.92
31-10-2017 16:49:09;0;Salvador;1;----;Garrafa de agua;----;----;-100.00;-60.00;-100.00;-91.91;7;10;8;25;200;113.55
31-10-2017 16:49:09;0;Salvador;1;22;Batata, baroa, crua;0;----;-100.00;-50.02;-100.00;-100.00;8;10;8;26;210;113.51
31-10-2017 16:49:11;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-61.32;-100.00;-80.00;8;10;9;27;210;111.34
31-10-2017 16:49:12;0;Salvador;1;16;Acelga, crua;0;----;99.87;-51.45;-100.00;-90.13;9;10;9;28;220;111.12
31-10-2017 16:49:14;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-67.63;-100.00;-76.31;9;10;10;29;220;108.41
31-10-2017 16:49:15;0;Salvador;1;----;Garrafa de agua;----;----;89.32;-28.31;-100.00;-96.99;9;10;10;29;220;107.61
31-10-2017 16:49:17;0;Salvador;1;----;Garrafa de agua;----;----;75.16;7.53;-100.00;-100.00;9;10;10;29;220;105.60
31-10-2017 16:49:17;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-3.52;-100.00;-80.00;9;10;11;30;220;105.27
31-10-2017 16:49:17;0;Salvador;1;17;Agriao, cru;0;----;100.00;6.48;-100.00;-90.00;10;10;11;31;230;105.27
31-10-2017 16:49:18;0;Salvador;1;17;Agriao, cru;0;----;99.97;16.45;-100.00;-100.00;11;10;11;32;240;105.22
31-10-2017 16:49:19;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;3.71;-100.00;-80.00;11;10;12;33;240;103.24
31-10-2017 16:49:20;0;Salvador;1;16;Acelga, crua;0;----;98.07;11.79;-100.00;-91.93;12;10;12;34;250;102.28
31-10-2017 16:49:21;0;Salvador;1;17;Agriao, cru;0;----;96.81;20.53;-100.00;-100.00;13;10;12;35;260;101.93
31-10-2017 16:49:23;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;5.70;-100.00;-80.00;13;10;13;36;260;99.97
31-10-2017 16:49:23;0;Salvador;1;20;Alho, cru;0;----;99.38;15.08;-100.00;-90.62;14;10;13;37;270;99.44
31-10-2017 16:49:25;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-1.12;-100.00;-76.82;14;10;14;38;270;97.44
31-10-2017 16:49:25;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-11.78;-100.00;-57.48;14;10;15;39;270;97.26
31-10-2017 16:49:26;0;Salvador;1;17;Agriao, cru;0;----;99.16;-2.62;-100.00;-68.32;15;10;15;40;280;96.94
31-10-2017 16:49:28;0;Salvador;1;----;Garrafa de agua;----;----;80.62;28.84;-100.00;-96.86;15;10;15;40;280;94.45
31-10-2017 16:49:30;0;Salvador;1;----;Garrafa de agua;----;----;65.30;63.52;-100.00;-100.00;15;10;15;40;280;92.59
31-10-2017 16:49:32;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;47.51;-100.00;-80.00;15;10;16;41;280;90.48
31-10-2017 16:49:32;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;36.82;-100.00;-60.69;15;10;17;42;280;90.25
31-10-2017 16:49:35;0;Salvador;1;22;Batata, baroa, crua;0;----;95.53;42.34;-100.00;-75.16;16;10;17;43;290;88.12
31-10-2017 16:49:35;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;31.94;-100.00;-65.57;16;11;17;44;293;87.95
31-10-2017 16:49:37;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;15.43;-100.00;-62.07;16;12;17;45;296;85.61
31-10-2017 16:49:37;0;Salvador;1;16;Acelga, crua;0;----;99.69;25.13;-100.00;-72.38;17;12;17;46;306;85.43
31-10-2017 16:49:40;0;Salvador;1;22;Batata, baroa, crua;0;----;92.08;27.51;-100.00;-90.00;18;12;17;47;316;82.90
31-10-2017 16:49:40;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;17.35;-100.00;-80.16;18;13;17;48;319;82.64
31-10-2017 16:49:40;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;7.12;-100.00;-60.39;18;13;18;49;319;82.25
31-10-2017 16:49:41;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-2.93;-100.00;-40.43;18;13;19;50;319;82.17
31-10-2017 16:49:44;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;-21.90;-100.00;-39.41;18;14;19;51;322;78.72
31-10-2017 16:49:47;0;Salvador;1;----;Garrafa de agua;----;----;84.82;12.92;-100.00;-64.58;18;14;19;51;322;76.18
31-10-2017 16:49:48;0;Salvador;1;20;Alho, cru;0;----;81.34;19.44;-100.00;-78.07;19;14;19;52;332;74.53
31-10-2017 16:49:49;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;5.71;-100.00;-61.80;19;14;20;53;332;73.49
31-10-2017 16:49:51;0;Salvador;1;20;Alho, cru;0;----;96.11;11.82;-100.00;-75.68;20;14;20;54;342;71.76
31-10-2017 16:49:51;0;Salvador;1;22;Batata, baroa, crua;0;----;95.93;21.64;-100.00;-85.86;21;14;20;55;352;71.46
31-10-2017 16:49:52;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;11.49;-100.00;-66.01;21;14;21;56;352;71.21
31-10-2017 16:49:52;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;1.42;-100.00;-46.08;21;14;22;57;352;71.09
31-10-2017 16:49:54;0;Salvador;1;----;Garrafa de agua;----;----;85.83;37.25;-100.00;-70.26;21;14;22;57;352;68.47
31-10-2017 16:49:54;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;27.18;-100.00;-50.33;21;14;23;58;352;68.36
31-10-2017 16:49:59;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;7.30;-100.00;-40.21;21;14;24;59;352;63.89
31-10-2017 16:49:59;0;Salvador;1;----;Garrafa de agua;----;----;89.91;47.21;-100.00;-60.30;21;14;24;59;352;63.74
31-10-2017 16:49:59;0;Salvador;1;----;Garrafa de agua;----;----;79.72;87.02;-100.00;-80.49;21;14;24;59;352;63.42
31-10-2017 16:50:01;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;75.79;-100.00;-61.71;21;14;25;60;352;61.38
31-10-2017 16:50:01;0;Salvador;1;16;Acelga, crua;0;----;99.99;85.78;-100.00;-71.72;22;14;25;61;362;61.36
31-10-2017 16:50:02;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;74.64;-100.00;-52.87;22;14;26;62;362;61.04
31-10-2017 16:50:09;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;54.54;-100.00;-52.97;22;15;26;63;365;53.28
31-10-2017 16:50:27;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;25.71;-100.00;-61.80;22;16;26;64;368;35.30
31-10-2017 16:50:27;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;15.71;-100.00;-41.80;22;16;27;65;368;35.30
31-10-2017 16:50:39;0;Salvador;1;----;Garrafa de agua;----;----;82.93;48.64;-100.00;-68.87;22;16;27;65;368;23.52
31-10-2017 16:50:55;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;26.09;-100.00;-71.42;22;17;27;66;371;8.02
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
31-10-2017 16:47:53;0;Salvador;1;----;Garrafa de agua;----;----;-22.95;27.05;-32.95;-32.95;0;0;0;0;100;189.97
31-10-2017 16:48:01;0;Salvador;1;25;Batata, inglesa, cozida;1;----;-2.91;-2.91;-62.91;-42.91;0;1;0;1;103;181.70
31-10-2017 16:48:01;0;Salvador;1;----;Garrafa de agua;----;----;-12.96;37.04;-82.96;-62.96;0;1;0;1;103;181.62
31-10-2017 16:48:08;0;Salvador;1;----;Garrafa de agua;----;----;-35.90;64.10;-100.00;-95.90;0;1;0;1;103;174.30
31-10-2017 16:48:11;0;Salvador;1;----;Garrafa de agua;----;----;-55.43;94.57;-100.00;-100.00;0;1;0;1;103;171.41
31-10-2017 16:48:12;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;83.42;-100.00;-80.00;0;1;1;2;103;171.08
31-10-2017 16:48:15;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;62.88;-100.00;-80.54;0;2;1;3;106;167.76
31-10-2017 16:48:18;0;Salvador;1;17;Agriao, cru;0;----;91.91;64.79;-100.00;-98.64;1;2;1;4;116;164.77
31-10-2017 16:48:22;0;Salvador;1;----;Garrafa de agua;----;----;72.99;95.87;-100.00;-100.00;1;2;1;4;116;160.90
31-10-2017 16:48:22;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;84.82;-100.00;-80.00;1;2;2;5;116;160.57
31-10-2017 16:48:26;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;70.12;-100.00;-74.70;1;3;2;6;119;156.82
31-10-2017 16:48:26;0;Salvador;1;----;Garrafa de agua;----;----;89.97;100.00;-100.00;-94.73;1;3;2;6;119;156.77
31-10-2017 16:48:31;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;78.08;-100.00;-90.00;1;4;2;7;122;151.48
31-10-2017 16:48:31;0;Salvador;1;17;Agriao, cru;0;----;99.88;87.96;-100.00;-100.00;2;4;2;8;132;151.44
31-10-2017 16:48:32;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;77.34;-100.00;-80.00;2;4;3;9;132;150.50
31-10-2017 16:48:34;0;Salvador;1;----;Garrafa de agua;----;----;89.16;100.00;-100.00;-100.00;2;4;3;9;132;149.10
31-10-2017 16:48:36;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;88.54;-100.00;-90.00;2;5;3;10;135;146.66
31-10-2017 16:48:36;0;Salvador;1;17;Agriao, cru;0;----;99.95;98.48;-100.00;-100.00;3;5;3;11;145;146.58
31-10-2017 16:48:36;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;88.30;-100.00;-80.00;3;5;4;12;145;146.26
31-10-2017 16:48:37;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;78.25;-100.00;-60.05;3;5;5;13;145;146.18
31-10-2017 16:48:39;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;64.39;-100.00;-53.91;3;6;5;14;148;144.17
31-10-2017 16:48:40;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;50.41;-100.00;-37.88;3;6;6;15;148;142.87
31-10-2017 16:48:42;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;35.36;-100.00;-32.93;3;7;6;16;151;141.04
31-10-2017 16:48:42;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;25.04;-100.00;-13.25;3;7;7;17;151;140.51
31-10-2017 16:48:43;0;Salvador;1;22;Batata, baroa, crua;0;----;99.65;34.70;-100.00;-23.60;4;7;7;18;161;139.93
31-10-2017 16:48:45;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;23.32;-100.00;-14.98;4;8;7;19;164;137.63
31-10-2017 16:48:45;0;Salvador;1;22;Batata, baroa, crua;0;----;99.94;33.26;-100.00;-25.04;5;8;7;20;174;137.53
31-10-2017 16:48:58;0;Salvador;1;----;Garrafa de agua;----;----;-100.00;-20.88;-100.00;-59.18;5;8;7;20;174;124.51
31-10-2017 16:48:58;0;Salvador;1;----;Garrafa de agua;----;----;-100.00;19.03;-100.00;-79.27;5;8;7;20;174;124.36
31-10-2017 16:49:02;0;Salvador;1;17;Agriao, cru;0;----;-100.00;24.11;-100.00;-94.19;6;8;7;21;184;120.41
31-10-2017 16:49:03;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;13.88;-100.00;-74.42;6;8;8;22;184;120.03
31-10-2017 16:49:03;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;3.54;-100.00;-64.75;6;9;8;23;187;119.46
31-10-2017 16:49:06;0;Salvador;1;17;Agriao, cru;0;----;48.57;-7.89;-100.00;-76.18;7;9;8;24;197;117.08
31-10-2017 16:49:06;0;Salvador;1;25;Batata, inglesa, cozida;1;----;38.47;-37.99;-100.00;-66.28;7;10;8;25;200;116.92
31-10-2017 16:49:09;0;Salvador;1;----;Garrafa de agua;----;----;-100.00;-60.00;-100.00;-91.91;7;10;8;25;200;113.55
31-10-2017 16:49:09;0;Salvador;1;22;Batata, baroa, crua;0;----;-100.00;-50.02;-100.00;-100.00;8;10;8;26;210;113.51
31-10-2017 16:49:11;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-61.32;-100.00;-80.00;8;10;9;27;210;111.34
31-10-2017 16:49:12;0;Salvador;1;16;Acelga, crua;0;----;99.87;-51.45;-100.00;-90.13;9;10;9;28;220;111.12
31-10-2017 16:49:14;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-67.63;-100.00;-76.31;9;10;10;29;220;108.41
31-10-2017 16:49:15;0;Salvador;1;----;Garrafa de agua;----;----;89.32;-28.31;-100.00;-96.99;9;10;10;29;220;107.61
31-10-2017 16:49:17;0;Salvador;1;----;Garrafa de agua;----;----;75.16;7.53;-100.00;-100.00;9;10;10;29;220;105.60
31-10-2017 16:49:17;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-3.52;-100.00;-80.00;9;10;11;30;220;105.27
31-10-2017 16:49:17;0;Salvador;1;17;Agriao, cru;0;----;100.00;6.48;-100.00;-90.00;10;10;11;31;230;105.27
31-10-2017 16:49:18;0;Salvador;1;17;Agriao, cru;0;----;99.97;16.45;-100.00;-100.00;11;10;11;32;240;105.22
31-10-2017 16:49:19;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;3.71;-100.00;-80.00;11;10;12;33;240;103.24
31-10-2017 16:49:20;0;Salvador;1;16;Acelga, crua;0;----;98.07;11.79;-100.00;-91.93;12;10;12;34;250;102.28
31-10-2017 16:49:21;0;Salvador;1;17;Agriao, cru;0;----;96.81;20.53;-100.00;-100.00;13;10;12;35;260;101.93
31-10-2017 16:49:23;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;5.70;-100.00;-80.00;13;10;13;36;260;99.97
31-10-2017 16:49:23;0;Salvador;1;20;Alho, cru;0;----;99.38;15.08;-100.00;-90.62;14;10;13;37;270;99.44
31-10-2017 16:49:25;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;-1.12;-100.00;-76.82;14;10;14;38;270;97.44
31-10-2017 16:49:25;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;-11.78;-100.00;-57.48;14;10;15;39;270;97.26
31-10-2017 16:49:26;0;Salvador;1;17;Agriao, cru;0;----;99.16;-2.62;-100.00;-68.32;15;10;15;40;280;96.94
31-10-2017 16:49:28;0;Salvador;1;----;Garrafa de agua;----;----;80.62;28.84;-100.00;-96.86;15;10;15;40;280;94.45
31-10-2017 16:49:30;0;Salvador;1;----;Garrafa de agua;----;----;65.30;63.52;-100.00;-100.00;15;10;15;40;280;92.59
31-10-2017 16:49:32;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;47.51;-100.00;-80.00;15;10;16;41;280;90.48
31-10-2017 16:49:32;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;36.82;-100.00;-60.69;15;10;17;42;280;90.25
31-10-2017 16:49:35;0;Salvador;1;22;Batata, baroa, crua;0;----;95.53;42.34;-100.00;-75.16;16;10;17;43;290;88.12
31-10-2017 16:49:35;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;31.94;-100.00;-65.57;16;11;17;44;293;87.95
31-10-2017 16:49:37;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;15.43;-100.00;-62.07;16;12;17;45;296;85.61
31-10-2017 16:49:37;0;Salvador;1;16;Acelga, crua;0;----;99.69;25.13;-100.00;-72.38;17;12;17;46;306;85.43
31-10-2017 16:49:40;0;Salvador;1;22;Batata, baroa, crua;0;----;92.08;27.51;-100.00;-90.00;18;12;17;47;316;82.90
31-10-2017 16:49:40;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;17.35;-100.00;-80.16;18;13;17;48;319;82.64
31-10-2017 16:49:40;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;7.12;-100.00;-60.39;18;13;18;49;319;82.25
31-10-2017 16:49:41;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;-2.93;-100.00;-40.43;18;13;19;50;319;82.17
31-10-2017 16:49:44;0;Salvador;1;32;Cenoura, cozida;1;----;100.00;-21.90;-100.00;-39.41;18;14;19;51;322;78.72
31-10-2017 16:49:47;0;Salvador;1;----;Garrafa de agua;----;----;84.82;12.92;-100.00;-64.58;18;14;19;51;322;76.18
31-10-2017 16:49:48;0;Salvador;1;20;Alho, cru;0;----;81.34;19.44;-100.00;-78.07;19;14;19;52;332;74.53
31-10-2017 16:49:49;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;5.71;-100.00;-61.80;19;14;20;53;332;73.49
31-10-2017 16:49:51;0;Salvador;1;20;Alho, cru;0;----;96.11;11.82;-100.00;-75.68;20;14;20;54;342;71.76
31-10-2017 16:49:51;0;Salvador;1;22;Batata, baroa, crua;0;----;95.93;21.64;-100.00;-85.86;21;14;20;55;352;71.46
31-10-2017 16:49:52;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;11.49;-100.00;-66.01;21;14;21;56;352;71.21
31-10-2017 16:49:52;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;1.42;-100.00;-46.08;21;14;22;57;352;71.09
31-10-2017 16:49:54;0;Salvador;1;----;Garrafa de agua;----;----;85.83;37.25;-100.00;-70.26;21;14;22;57;352;68.47
31-10-2017 16:49:54;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;27.18;-100.00;-50.33;21;14;23;58;352;68.36
31-10-2017 16:49:59;0;Salvador;1;23;Batata, frita, tipo chips, industrializada;2;----;100.00;7.30;-100.00;-40.21;21;14;24;59;352;63.89
31-10-2017 16:49:59;0;Salvador;1;----;Garrafa de agua;----;----;89.91;47.21;-100.00;-60.30;21;14;24;59;352;63.74
31-10-2017 16:49:59;0;Salvador;1;----;Garrafa de agua;----;----;79.72;87.02;-100.00;-80.49;21;14;24;59;352;63.42
31-10-2017 16:50:01;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;75.79;-100.00;-61.71;21;14;25;60;352;61.38
31-10-2017 16:50:01;0;Salvador;1;16;Acelga, crua;0;----;99.99;85.78;-100.00;-71.72;22;14;25;61;362;61.36
31-10-2017 16:50:02;0;Salvador;1;26;Biscoito, polvilho doce;2;----;100.00;74.64;-100.00;-52.87;22;14;26;62;362;61.04
31-10-2017 16:50:09;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;54.54;-100.00;-52.97;22;15;26;63;365;53.28
31-10-2017 16:50:27;0;Salvador;1;25;Batata, inglesa, cozida;1;----;100.00;25.71;-100.00;-61.80;22;16;26;64;368;35.30
31-10-2017 16:50:27;0;Salvador;1;46;Tomate, molho industrializado;2;----;100.00;15.71;-100.00;-41.80;22;16;27;65;368;35.30
31-10-2017 16:50:39;0;Salvador;1;----;Garrafa de agua;----;----;82.93;48.64;-100.00;-68.87;22;16;27;65;368;23.52
31-10-2017 16:50:55;0;Salvador;1;21;Almeirao, refogado;1;----;100.00;26.09;-100.00;-71.42;22;17;27;66;371;8.02
Data;Id;Nome;Nivel;Id Alimento;Descricao;NP;GA;Kcal;Hidra;PA;Glic;In Natura;Processado;Ultraprocessados;Total;Pontuacao;Tempo
13-11-2017 17:43:54;0;Leonardo;1;64;Uva, Italia, crua;0;----;-21.96;-11.96;-31.96;-31.96;1;0;0;1;56;183.16
13-11-2017 17:43:54;0;Leonardo;1;----;Garrafa de agua;----;----;-32.02;27.98;-52.02;-52.02;1;0;0;1;56;183.08
13-11-2017 17:43:57;0;Leonardo;1;104;Cafe, infusao 10%;1;----;3.29;13.29;-66.71;-46.71;1;1;0;2;59;180.62
13-11-2017 17:43:57;0;Leonardo;1;23;Batata, inglesa, frita;1;----;42.99;2.99;-77.01;-37.01;1;2;0;3;62;180.24
13-11-2017 17:43:58;0;Leonardo;1;103;Queijo, requeijao, cremoso;2;----;100.00;-7.48;-87.48;-17.48;1;2;1;4;62;179.64
13-11-2017 17:44:00;0;Leonardo;1;89;Linguica, porco, frita;2;----;100.00;-22.78;-100.00;-2.78;1;2;2;5;62;177.67
13-11-2017 17:44:02;0;Leonardo;1;125;Quibebe;2;----;100.00;-38.42;-100.00;11.58;1;2;3;6;62;175.21
13-11-2017 17:44:02;0;Leonardo;1;23;Batata, inglesa, frita;1;----;100.00;-48.77;-100.00;21.23;1;3;3;7;65;174.76
13-11-2017 17:44:04;0;Leonardo;1;----;Garrafa de agua;----;----;85.02;-13.75;-100.00;-3.75;1;3;3;7;65;173.07
13-11-2017 17:44:08;0;Leonardo;1;125;Quibebe;2;----;100.00;-31.50;-100.00;8.50;1;3;4;8;65;168.77
13-11-2017 17:44:09;0;Leonardo;1;92;Porco, lombo, assado;0;----;96.24;-25.27;-100.00;-5.27;2;3;4;9;75;167.73
13-11-2017 17:44:11;0;Leonardo;1;125;Quibebe;2;----;100.00;-40.15;-100.00;9.85;2;3;5;10;75;165.72
13-11-2017 17:44:12;0;Leonardo;1;64;Uva, Italia, crua;0;----;99.20;-30.94;-100.00;-0.94;3;3;5;11;85;165.48
13-11-2017 17:44:14;0;Leonardo;1;125;Quibebe;2;----;100.00;-46.52;-100.00;13.48;3;3;6;12;85;163.21
13-11-2017 17:44:14;0;Leonardo;1;----;Garrafa de agua;----;----;89.83;-6.69;-100.00;-6.69;3;3;6;12;85;163.00
13-11-2017 17:44:17;0;Leonardo;1;----;Garrafa de agua;----;----;69.69;23.17;-100.00;-36.83;3;3;6;12;85;160.09
13-11-2017 17:44:17;0;Leonardo;1;103;Queijo, requeijao, cremoso;2;----;100.00;12.12;-100.00;-17.88;3;3;7;13;85;159.78
13-11-2017 17:44:26;0;Leonardo;1;104;Cafe, infusao 10%;1;----;100.00;-15.84;-100.00;-25.84;3;4;7;14;88;151.57
13-11-2017 17:44:27;0;Leonardo;1;----;Garrafa de agua;----;----;86.68;20.84;-100.00;-49.16;3;4;7;14;88;150.21
13-11-2017 17:44:27;0;Leonardo;1;64;Uva, Italia, crua;0;----;86.12;30.28;-100.00;-59.72;4;4;7;15;98;149.94
13-11-2017 17:44:27;0;Leonardo;1;71;Pescada, branca, frita;1;----;100.00;20.03;-100.00;-49.97;4;5;7;16;101;149.88
13-11-2017 17:44:34;0;Leonardo;1;89;Linguica, porco, frita;2;----;100.00;-2.87;-100.00;-42.87;4;5;8;17;101;143.27
13-11-2017 17:44:40;0;Leonardo;1;125;Quibebe;2;----;100.00;-20.57;-100.00;-30.57;4;5;9;18;101;136.98
13-11-2017 17:44:40;0;Leonardo;1;89;Linguica, porco, frita;2;----;100.00;-30.66;-100.00;-10.66;4;5;10;19;101;136.86
13-11-2017 17:44:45;0;Leonardo;1;23;Batata, inglesa, frita;1;----;100.00;-49.97;-100.00;-9.97;4;6;10;20;104;132.66
13-11-2017 17:44:46;0;Leonardo;1;89;Linguica, porco, frita;2;----;100.00;-65.70;-100.00;4.30;4;6;11;21;104;131.03
13-11-2017 17:44:50;0;Leonardo;1;103;Queijo, requeijao, cremoso;2;----;100.00;-78.82;-100.00;21.18;4;6;12;22;104;127.06
