5/12/2017 10:24:25 PM;basico;1;49;ultra processado;gn;False;2.99791;49
5/12/2017 10:24:29 PM;basico;1;73;ultra processado;gn;True;2.130051;46
5/12/2017 10:24:36 PM;basico;1;46;ultra processado;gn;True;5.772247;53
5/12/2017 10:27:53 PM;basico;1;29;minimamente ou nao processado;gn;True;3.941347;0
5/12/2017 10:27:57 PM;basico;1;62;ultra processado;gn;True;2.711149;7
5/12/2017 10:28:00 PM;basico;1;38;processado;gn;False;2.178135;14
5/12/2017 10:28:03 PM;basico;1;14;minimamente ou nao processado;gn;True;1.544685;11
5/12/2017 10:28:06 PM;basico;1;54;ultra processado;gn;True;2.090227;18
5/12/2017 10:28:09 PM;basico;1;27;minimamente ou nao processado;gn;True;1.43082;25
5/12/2017 10:28:12 PM;basico;1;47;minimamente ou nao processado;gn;True;2.62319;32
5/12/2017 10:28:15 PM;basico;1;19;minimamente ou nao processado;gn;True;1.518518;39
5/12/2017 10:28:18 PM;basico;1;68;ultra processado;gn;True;2.519474;46
5/12/2017 10:28:21 PM;basico;1;47;minimamente ou nao processado;gn;True;1.525524;53
5/12/2017 10:34:47 PM;basico;1;38;processado;gn;True;5.63373;0
5/12/2017 10:34:50 PM;basico;1;36;processado;gn;False;2.355049;7
5/12/2017 10:34:53 PM;basico;1;14;minimamente ou nao processado;gn;True;1.871275;4
5/12/2017 10:34:57 PM;basico;1;42;processado;gn;False;2.455471;11
5/12/2017 10:35:00 PM;basico;1;10;ultra processado;gn;True;1.990168;8
5/12/2017 10:35:04 PM;basico;1;1;minimamente ou nao processado;gn;True;2.442497;15
5/12/2017 10:35:07 PM;basico;1;52;minimamente ou nao processado;gn;True;1.688995;22
5/12/2017 10:35:09 PM;basico;1;5;minimamente ou nao processado;gn;True;1.363451;29
5/12/2017 10:35:13 PM;basico;1;42;processado;gn;False;2.460041;36
5/12/2017 10:35:16 PM;basico;1;11;ultra processado;gn;True;2.202265;33
5/12/2017 10:40:39 PM;basico;1;68;ultra processado;gn;True;5.050472;0
5/12/2017 10:40:42 PM;basico;1;73;ultra processado;gn;True;1.876392;7
5/12/2017 10:40:46 PM;basico;1;42;processado;gn;True;3.046167;14
5/12/2017 10:40:49 PM;basico;1;27;minimamente ou nao processado;gn;True;1.516743;21
5/12/2017 10:40:52 PM;basico;1;17;minimamente ou nao processado;gn;True;1.614256;28
5/12/2017 10:40:55 PM;basico;1;60;minimamente ou nao processado;gn;True;1.640135;35
5/12/2017 10:40:57 PM;basico;1;40;minimamente ou nao processado;gn;True;1.72957;42
5/12/2017 10:41:00 PM;basico;1;29;minimamente ou nao processado;gn;True;1.523376;49
5/12/2017 10:41:03 PM;basico;1;19;minimamente ou nao processado;gn;True;1.63027;56
5/12/2017 10:41:05 PM;basico;1;15;minimamente ou nao processado;gn;True;1.531975;63
5/12/2017 10:43:03 PM;basico;1;3;ultra processado;gn;False;5.605339;0
5/12/2017 10:43:07 PM;basico;1;56;ultra processado;gn;True;2.655821;-3
5/12/2017 10:43:10 PM;basico;1;13;ultra processado;gn;True;1.795145;4
5/12/2017 10:43:13 PM;basico;1;58;minimamente ou nao processado;gn;True;1.519009;11
5/12/2017 10:43:15 PM;basico;1;80;minimamente ou nao processado;gn;True;1.456146;18
5/12/2017 10:43:18 PM;basico;1;69;minimamente ou nao processado;gn;True;1.901299;25
5/12/2017 10:43:21 PM;basico;1;33;minimamente ou nao processado;gn;True;1.620342;32
5/12/2017 10:43:24 PM;basico;1;23;ultra processado;gn;True;2.131767;39
5/12/2017 10:43:27 PM;basico;1;15;minimamente ou nao processado;gn;True;1.633755;46
5/12/2017 10:43:29 PM;basico;1;20;minimamente ou nao processado;gn;True;1.525475;53
5/13/2017 8:44:14 AM;basico;1;70;minimamente ou nao processado;gn;True;8.002905;0
5/13/2017 8:44:17 AM;basico;1;23;ultra processado;gn;True;2.713566;7
5/13/2017 8:44:27 AM;basico;1;79;ultra processado;gn;True;8.191929;14
5/13/2017 8:44:32 AM;basico;1;59;ultra processado;gn;True;3.693575;21
5/13/2017 8:44:42 AM;basico;1;8;ultra processado;gn;True;9.451757;28
5/13/2017 8:44:49 AM;basico;1;75;ultra processado;gn;True;4.165535;35
5/13/2017 8:44:52 AM;basico;1;11;ultra processado;gn;True;2.036678;42
5/13/2017 8:44:55 AM;basico;1;47;minimamente ou nao processado;gn;True;1.688967;49
5/13/2017 8:44:57 AM;basico;1;76;ultra processado;gn;True;2.046146;56
5/13/2017 8:45:01 AM;basico;1;15;minimamente ou nao processado;gn;True;2.016661;63
5/13/2017 8:50:37 AM;basico;1;80;in natura ou minimamente processado;gn;True;8.657631;0
5/13/2017 8:50:44 AM;basico;1;10;ultra processado;gn;True;6.022703;7
5/13/2017 8:50:48 AM;basico;1;20;in natura ou minimamente processado;gn;True;2.202967;14
5/13/2017 8:50:52 AM;basico;1;77;ultra processado;gn;True;3.619913;21
5/13/2017 8:50:59 AM;basico;1;60;in natura ou minimamente processado;gn;True;5.22168;28
5/13/2017 8:51:02 AM;basico;1;9;in natura ou minimamente processado;gn;True;2.181877;35
5/13/2017 8:51:06 AM;basico;1;62;ultra processado;gn;True;2.886642;42
5/13/2017 8:51:09 AM;basico;1;47;in natura ou minimamente processado;gn;True;1.709835;49
5/13/2017 8:51:11 AM;basico;1;59;ultra processado;gn;True;1.697762;56
5/13/2017 8:51:15 AM;basico;1;21;processado;gn;False;2.345247;63
5/13/2017 8:57:40 AM;avancado;1;59;ultra processado;gn;True;4.867443;0
5/13/2017 8:57:45 AM;avancado;1;43;processado;gn;False;4.133738;7
5/13/2017 8:57:55 AM;avancado;1;59;ultra processado;gn;True;4.115117;4
5/13/2017 8:57:59 AM;avancado;1;54;ultra processado;gn;True;2.262438;11
5/13/2017 8:58:07 AM;avancado;1;33;in natura ou minimamente processado;gn;True;7.665143;18
5/13/2017 8:58:12 AM;avancado;1;75;ultra processado;gn;False;3.548213;25
5/13/2017 8:58:20 AM;avancado;1;43;processado;gn;True;3.013311;22
5/13/2017 8:58:25 AM;avancado;1;53;in natura ou minimamente processado;gn;True;3.717545;29
5/13/2017 8:58:30 AM;avancado;1;11;ultra processado;gn;True;4.852719;36
5/13/2017 8:58:34 AM;avancado;1;36;processado;gn;False;2.623148;43
5/13/2017 8:58:39 AM;avancado;1;78;processado;gn;False;2.780843;40
5/13/2017 8:58:45 AM;avancado;1;21;processado;gn;True;4.118901;37
5/13/2017 8:58:48 AM;avancado;1;79;ultra processado;gn;True;2.355499;44
5/13/2017 8:58:55 AM;avancado;1;49;ultra processado;gn;False;5.391489;51
5/13/2017 8:58:59 AM;avancado;1;8;ultra processado;gn;True;2.381607;48
5/13/2017 8:59:02 AM;avancado;1;47;in natura ou minimamente processado;gn;True;1.683649;55
5/13/2017 8:59:06 AM;avancado;1;8;ultra processado;gn;True;2.3529;62
5/13/2017 8:59:10 AM;avancado;1;73;ultra processado;gn;True;2.64177;69
5/13/2017 8:59:14 AM;avancado;1;14;in natura ou minimamente processado;gn;True;2.123856;76
5/13/2017 8:59:17 AM;avancado;1;23;ultra processado;gn;True;1.725933;83
5/13/2017 9:57:05 AM;basico;1;34;in natura ou minimamente processado;gn;False;0;0
5/13/2017 9:57:44 AM;basico;1;59;ultra processado;gn;False;0;-3
5/13/2017 9:58:24 AM;basico;1;57;ultra processado;gn;False;0;-6
5/13/2017 9:59:03 AM;basico;1;30;in natura ou minimamente processado;gn;False;0;-9
5/13/2017 9:59:42 AM;basico;1;69;in natura ou minimamente processado;gn;False;0;-12
5/13/2017 10:04:00 AM;basico;1;8;ultra processado;gn;False;0;0
5/13/2017 10:11:30 AM;basico;1;57;ultra processado;gn;False;0;0
5/13/2017 10:22:05 AM;basico;1;54;ultra processado;gn;True;10.13591;0
5/13/2017 10:22:23 AM;basico;1;59;ultra processado;gn;True;15.33286;7
5/13/2017 10:22:45 AM;basico;1;56;ultra processado;gn;False;20.1565;14
5/13/2017 10:22:52 AM;basico;1;66;ultra processado;gn;True;4.139;11
5/13/2017 10:23:02 AM;basico;1;71;ultra processado;gn;True;6.30691;18
5/13/2017 10:23:08 AM;basico;1;58;in natura ou minimamente processado;gn;False;4.610319;25
5/13/2017 10:23:35 AM;basico;1;66;ultra processado;gn;True;9.168449;0
5/13/2017 10:23:46 AM;basico;1;13;ultra processado;gn;True;7.449841;7
5/13/2017 10:23:55 AM;basico;1;34;in natura ou minimamente processado;gn;False;8.056812;14
5/13/2017 10:24:16 AM;basico;1;62;ultra processado;gn;True;19.43622;11
5/13/2017 10:27:10 AM;basico;1;20;in natura ou minimamente processado;gn;False;0;0
